PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,RA_FGM,RA_FGA,RA_FG_PCT,Paint_FGM,Paint_FGA,Paint_FG_PCT,Mid-Range_FGM,Mid-Range_FGA,Mid-Range_FG_PCT,Left_Corner_FGM,Left_Corner_FGA,Left_Corner_FG_PCT,Right_Corner_FGM,Right_Corner_FGA,Right_Corner_FG_PCT,Above_Break_FGM,Above_Break_FGA,Above_Break_FG_PCT,Backcourt_FGM,Backcourt_FGA,Backcourt_FG_PCT
1627771,Michael Gbinije,1612709902,SCW,26.0,5,9,0.556,2,6,0.333,6.0,14.0,0.429,7.0,7.0,1.0,1.0,3.0,0.333,9,30,0.3,0.0,0.0,0.0
1628697,Michael Orris,1612709910,FWN,24.0,0,2,0.0,0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,,,
1626180,Michael Qualls,1612709927,WIS,24.0,14,25,0.56,2,4,0.5,7.0,14.0,0.5,0.0,2.0,0.0,1.0,8.0,0.125,2,23,0.087,0.0,1.0,0.0
1628249,Mitchell Creek,1612709921,LIN,26.0,59,91,0.648,9,21,0.429,0.0,3.0,0.0,3.0,6.0,0.5,1.0,3.0,0.333,0,10,0.0,0.0,0.0,0.0
1629021,Moritz Wagner,1612709905,SBL,21.0,16,17,0.941,0,6,0.0,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,6,17,0.353,0.0,0.0,0.0
1629240,Muhammad-Ali Abdur-Rahkman,1612709893,CTN,24.0,15,27,0.556,2,6,0.333,1.0,3.0,0.333,1.0,1.0,1.0,0.0,3.0,0.0,16,41,0.39,0.0,2.0,0.0
1628539,Mychal Mulder,1612709923,WCB,24.0,23,50,0.46,1,7,0.143,3.0,5.0,0.6,7.0,13.0,0.538,11.0,23.0,0.478,25,75,0.333,0.0,0.0,0.0
203509,Myck Kabongo,1612709920,RAP,26.0,18,39,0.462,3,13,0.231,1.0,3.0,0.333,0.0,2.0,0.0,0.0,1.0,0.0,2,21,0.095,0.0,1.0,0.0
1628513,Naz Mitrou-Long,1612709903,SLC,25.0,53,82,0.646,6,17,0.353,2.0,8.0,0.25,4.0,19.0,0.211,6.0,12.0,0.5,16,58,0.276,0.0,0.0,0.0
203910,Nick Johnson,1612709890,AUS,25.0,23,41,0.561,6,13,0.462,19.0,51.0,0.373,2.0,3.0,0.667,1.0,2.0,0.5,14,39,0.359,0.0,0.0,0.0
1629165,Nick King,1612709915,MNE,23.0,36,57,0.632,7,15,0.467,2.0,6.0,0.333,1.0,4.0,0.25,1.0,5.0,0.2,7,22,0.318,0.0,0.0,0.0
1629249,Noah Allen,1612709928,CAP,23.0,2,4,0.5,3,6,0.5,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3,12,0.25,0.0,0.0,0.0
203658,Norvel Pelle,1612709909,DEL,25.0,46,62,0.742,5,10,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1629245,Nuni Omot,1612709921,LIN,24.0,17,21,0.81,2,9,0.222,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,3,22,0.136,0.0,0.0,0.0
1627855,Okaro White,1612709928,CAP,26.0,5,11,0.455,1,4,0.25,6.0,10.0,0.6,0.0,2.0,0.0,0.0,0.0,0.0,5,14,0.357,0.0,0.0,0.0
1629420,Oleksandr Kobets,1612709928,CAP,22.0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,,,,,,,1,1,1.0,0.0,0.0,0.0
204179,Omari Johnson,1612709910,FWN,29.0,14,17,0.824,6,17,0.353,6.0,14.0,0.429,2.0,7.0,0.286,4.0,8.0,0.5,18,61,0.295,0.0,0.0,0.0
1628408,PJ Dozier,1612709915,MNE,22.0,65,95,0.684,10,27,0.37,19.0,45.0,0.422,1.0,5.0,0.2,3.0,6.0,0.5,18,64,0.281,0.0,0.0,0.0
1628778,Paul Watson,1612709919,WES,23.0,21,37,0.568,2,9,0.222,1.0,7.0,0.143,1.0,6.0,0.167,4.0,11.0,0.364,4,17,0.235,0.0,0.0,0.0
1627068,Pe'Shon Howard,1612709928,CAP,28.0,3,10,0.3,1,3,0.333,4.0,7.0,0.571,0.0,1.0,0.0,0.0,2.0,0.0,8,17,0.471,0.0,1.0,0.0
1628514,Peter Jok,1612709900,NAS,24.0,11,20,0.55,5,19,0.263,26.0,53.0,0.491,6.0,7.0,0.857,3.0,6.0,0.5,27,68,0.397,0.0,0.0,0.0
1629193,Phillip Carr,1612709919,WES,23.0,1,2,0.5,0,1,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0
1627999,Prince Williams,1612709911,IWA,26.0,1,2,0.5,0,2,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,4,0.0,0.0,0.0,0.0
1629318,Quenton DeCosey,1612709915,MNE,25.0,5,15,0.333,0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0
1627899,Quinton Chievous,1612709928,CAP,25.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,0,0,0.0,,,
1626154,RJ Hunter,1612709913,ERI,25.0,30,52,0.577,7,11,0.636,2.0,8.0,0.25,5.0,10.0,0.5,4.0,8.0,0.5,31,85,0.365,0.0,0.0,0.0
1629272,Randy Haynes,1612709917,GRD,23.0,1,2,0.5,1,5,0.2,2.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
204192,Raphiael Putney,1612709904,SXF,28.0,43,60,0.717,8,24,0.333,4.0,9.0,0.444,2.0,6.0,0.333,4.0,15.0,0.267,22,73,0.301,0.0,0.0,0.0
1626173,Rashad Vaughn,1612709918,TEX,22.0,26,61,0.426,7,31,0.226,13.0,32.0,0.406,3.0,6.0,0.5,2.0,7.0,0.286,28,77,0.364,0.0,0.0,0.0
1628959,Rawle Alkins,1612709923,WCB,21.0,56,110,0.509,13,30,0.433,2.0,9.0,0.222,0.0,4.0,0.0,3.0,5.0,0.6,24,62,0.387,0.0,0.0,0.0
1629034,Ray Spalding,1612709918,TEX,21.0,49,89,0.551,15,29,0.517,6.0,21.0,0.286,0.0,2.0,0.0,0.0,0.0,0.0,6,19,0.316,0.0,0.0,0.0
203687,Reggie Hearn,1612709914,STO,27.0,3,4,0.75,1,5,0.2,0.0,3.0,0.0,4.0,5.0,0.8,2.0,3.0,0.667,10,30,0.333,0.0,0.0,0.0
1629331,Retin Obasohan,1612709900,NAS,25.0,9,20,0.45,4,7,0.571,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12,0.083,0.0,0.0,0.0
204076,Richard Solomon,1612709889,OKL,26.0,47,69,0.681,5,9,0.556,1.0,3.0,0.333,1.0,5.0,0.2,0.0,2.0,0.0,3,11,0.273,0.0,0.0,0.0
1629154,Rob Gray,1612709910,FWN,24.0,11,23,0.478,16,34,0.471,8.0,18.0,0.444,0.0,1.0,0.0,0.0,2.0,0.0,9,27,0.333,0.0,1.0,0.0
1628246,Robert Heyer,1612709905,SBL,26.0,4,6,0.667,2,5,0.4,0.0,1.0,0.0,2.0,7.0,0.286,0.0,3.0,0.0,6,17,0.353,0.0,0.0,0.0
1629202,Robert Johnson,1612709927,WIS,23.0,7,14,0.5,3,10,0.3,12.0,23.0,0.522,0.0,2.0,0.0,1.0,3.0,0.333,5,19,0.263,0.0,0.0,0.0
1629057,Robert Williams III,1612709915,MNE,21.0,10,12,0.833,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1629066,Rodions Kurucs,1612709921,LIN,20.0,7,14,0.5,1,5,0.2,1.0,3.0,0.333,2.0,2.0,1.0,0.0,0.0,0.0,2,11,0.182,0.0,0.0,0.0
1628842,Rodney Pryor,1612709920,RAP,26.0,9,13,0.692,2,7,0.286,8.0,12.0,0.667,0.0,0.0,0.0,1.0,6.0,0.167,11,21,0.524,0.0,1.0,0.0
1628681,Rodney Purvis,1612709904,SXF,24.0,22,31,0.71,6,17,0.353,7.0,24.0,0.292,5.0,10.0,0.5,4.0,12.0,0.333,33,98,0.337,0.0,0.0,0.0
1628606,Roger Moute a Bidias,1612709920,RAP,23.0,6,15,0.4,1,6,0.167,0.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,0.333,0,2,0.0,0.0,0.0,0.0
203964,Roscoe Smith,1612709922,GBO,27.0,17,26,0.654,3,6,0.5,12.0,30.0,0.4,0.0,2.0,0.0,1.0,2.0,0.5,5,12,0.417,0.0,0.0,0.0
1629316,Ryan Anderson,1612709909,DEL,26.0,22,35,0.629,6,9,0.667,0.0,5.0,0.0,0.0,3.0,0.0,1.0,3.0,0.333,3,9,0.333,0.0,0.0,0.0
1626207,Ryan Boatright,1612709924,ACC,25.0,1,5,0.2,4,5,0.8,1.0,3.0,0.333,1.0,2.0,0.5,0.0,2.0,0.0,6,20,0.3,0.0,0.0,0.0
1626280,Sam Thompson,1612709922,GBO,26.0,13,19,0.684,4,15,0.267,3.0,10.0,0.3,3.0,10.0,0.3,1.0,1.0,1.0,3,21,0.143,0.0,0.0,0.0
1629239,Sanjay Lumpkin,1612709913,ERI,24.0,16,25,0.64,0,2,0.0,2.0,4.0,0.5,2.0,3.0,0.667,0.0,1.0,0.0,1,8,0.125,0.0,0.0,0.0
1628871,Scoochie Smith,1612709893,CTN,24.0,19,27,0.704,6,20,0.3,9.0,27.0,0.333,2.0,5.0,0.4,1.0,3.0,0.333,10,45,0.222,0.0,0.0,0.0
203159,Scott Machado,1612709905,SBL,28.0,25,47,0.532,15,49,0.306,6.0,20.0,0.3,1.0,6.0,0.167,2.0,3.0,0.667,17,61,0.279,0.0,0.0,0.0
1629204,Scottie Lindsey,1612709917,GRD,22.0,21,27,0.778,8,20,0.4,7.0,15.0,0.467,0.0,5.0,0.0,3.0,4.0,0.75,18,60,0.3,0.0,1.0,0.0
203816,Scotty Hopson,1612709889,OKL,29.0,29,43,0.674,13,26,0.5,16.0,24.0,0.667,0.0,4.0,0.0,1.0,1.0,1.0,11,24,0.458,0.0,0.0,0.0
1628859,Sekou Wiggs,1612709919,WES,24.0,15,28,0.536,1,7,0.143,6.0,16.0,0.375,0.0,1.0,0.0,0.0,1.0,0.0,2,7,0.286,0.0,1.0,0.0
1629003,Shake Milton,1612709909,DEL,22.0,31,45,0.689,18,37,0.486,8.0,22.0,0.364,6.0,14.0,0.429,1.0,3.0,0.333,13,46,0.283,0.0,0.0,0.0
1626263,Shannon Scott,1612709921,LIN,25.0,13,20,0.65,3,16,0.188,0.0,2.0,0.0,5.0,15.0,0.333,1.0,4.0,0.25,16,54,0.296,0.0,1.0,0.0
1629319,Sheldon Jeter,1612709915,MNE,24.0,4,7,0.571,0,2,0.0,2.0,5.0,0.4,2.0,2.0,1.0,0.0,1.0,0.0,6,21,0.286,0.0,0.0,0.0
1629271,Shep Garner,1612709917,GRD,24.0,3,6,0.5,0,3,0.0,3.0,7.0,0.429,0.0,3.0,0.0,0.0,2.0,0.0,15,48,0.313,1.0,2.0,0.5
1627919,Shonn Miller,1612709903,SLC,25.0,7,9,0.778,1,1,1.0,1.0,3.0,0.333,1.0,2.0,0.5,0.0,2.0,0.0,11,26,0.423,0.0,0.0,0.0
1628414,Sindarius Thornwell,1612709924,ACC,24.0,10,15,0.667,4,10,0.4,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2,8,0.25,0.0,0.0,0.0
1626218,Sir'Dominic Pointer,1612709893,CTN,26.0,15,21,0.714,4,11,0.364,1.0,6.0,0.167,0.0,2.0,0.0,1.0,3.0,0.333,3,6,0.5,0.0,0.0,0.0
1629347,Stanford Robinson,1612709908,RGV,23.0,2,9,0.222,0,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,5,0.0,0.0,0.0,0.0
1627208,Stephan Hicks,1612709910,FWN,26.0,44,59,0.746,8,25,0.32,1.0,7.0,0.143,8.0,16.0,0.5,0.0,4.0,0.0,6,23,0.261,1.0,2.0,0.5
1628653,Stephaun Branch,1612709903,SLC,23.0,17,29,0.586,1,12,0.083,0.0,2.0,0.0,0.0,2.0,0.0,1.0,8.0,0.125,8,25,0.32,0.0,0.0,0.0
1627757,Stephen Zimmerman,1612709919,WES,22.0,34,47,0.723,9,23,0.391,3.0,11.0,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1628425,Sterling Brown,1612709927,WIS,23.0,13,20,0.65,0,1,0.0,3.0,6.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,7,21,0.333,0.0,0.0,0.0
1629004,Svi Mykhailiuk,1612709905,SBL,21.0,6,15,0.4,0,1,0.0,1.0,5.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,9,19,0.474,0.0,0.0,0.0
1628769,Tahjere McCall,1612709921,LIN,24.0,2,2,1.0,0,3,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0,3,0.0,0.0,1.0,0.0
1629293,Tanner McGrew,1612709926,MHU,25.0,18,33,0.545,1,5,0.2,1.0,3.0,0.333,1.0,3.0,0.333,0.0,0.0,0.0,8,24,0.333,0.0,0.0,0.0
1629215,Taren Sullivan,1612709914,STO,23.0,8,10,0.8,3,14,0.214,9.0,15.0,0.6,1.0,4.0,0.25,2.0,10.0,0.2,6,15,0.4,0.0,0.0,0.0
1629341,Tarik Phillip,1612709926,MHU,25.0,25,42,0.595,2,9,0.222,4.0,7.0,0.571,0.0,2.0,0.0,0.0,1.0,0.0,10,25,0.4,0.0,0.0,0.0
1627259,Terrence Drisdom,1612709926,MHU,26.0,1,5,0.2,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0
203093,Terrence Jones,1612709913,ERI,26.0,59,87,0.678,12,33,0.364,1.0,3.0,0.333,0.0,0.0,0.0,0.0,1.0,0.0,12,28,0.429,0.0,0.0,0.0
1629205,Terry Maston,1612709924,ACC,23.0,0,0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0,0,0.0,0.0,0.0,0.0
1629033,Theo Pinson,1612709921,LIN,23.0,35,59,0.593,11,27,0.407,2.0,4.0,0.5,3.0,7.0,0.429,1.0,8.0,0.125,33,88,0.375,0.0,0.0,0.0
1628418,Thomas Bryant,1612709928,CAP,21.0,6,7,0.857,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.333,0.0,0.0,0.0
1629118,Thomas Welsh,1612709928,CAP,22.0,4,9,0.444,8,20,0.4,1.0,6.0,0.167,0.0,0.0,0.0,1.0,1.0,1.0,4,10,0.4,0.0,0.0,0.0
1629435,Thomas Wilder,1612709923,WCB,23.0,20,44,0.455,4,15,0.267,3.0,10.0,0.3,1.0,3.0,0.333,0.0,1.0,0.0,0,13,0.0,0.0,0.0,0.0
1628549,Thomas Wimbush,1612709921,LIN,25.0,11,17,0.647,1,12,0.083,2.0,4.0,0.5,1.0,3.0,0.333,0.0,5.0,0.0,2,8,0.25,0.0,0.0,0.0
1629260,Tim Bond,1612709908,RGV,23.0,20,48,0.417,4,17,0.235,0.0,7.0,0.0,2.0,4.0,0.5,0.0,2.0,0.0,8,35,0.229,0.0,3.0,0.0
1629186,Tiwian Kendley,1612709928,CAP,23.0,21,33,0.636,14,30,0.467,4.0,12.0,0.333,2.0,6.0,0.333,1.0,2.0,0.5,6,35,0.171,0.0,0.0,0.0
1629270,Todd Withers,1612709917,GRD,22.0,7,9,0.778,1,3,0.333,1.0,2.0,0.5,0.0,3.0,0.0,0.0,2.0,0.0,1,20,0.05,0.0,0.0,0.0
1628689,Tommy Williams,1612709913,ERI,25.0,9,12,0.75,0,0,0.0,2.0,5.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0
1628396,Tony Bradley,1612709903,SLC,20.0,65,101,0.644,11,19,0.579,1.0,1.0,1.0,0.0,4.0,0.0,1.0,3.0,0.333,4,10,0.4,0.0,0.0,0.0
1628753,Tra-Deon Hollins,1612709910,FWN,23.0,19,32,0.594,3,16,0.188,4.0,7.0,0.571,1.0,1.0,1.0,2.0,2.0,1.0,1,12,0.083,0.0,0.0,0.0
1629290,Travin Thibodeaux,1612709910,FWN,22.0,0,2,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1626275,Travis Trice II,1612709927,WIS,25.0,15,27,0.556,11,21,0.524,15.0,46.0,0.326,1.0,2.0,0.5,1.0,2.0,0.5,10,34,0.294,0.0,0.0,0.0
204037,Travis Wear,1612709905,SBL,28.0,9,12,0.75,8,15,0.533,8.0,23.0,0.348,0.0,0.0,0.0,1.0,4.0,0.25,13,30,0.433,0.0,0.0,0.0
1629309,Trayvon Palmer,1612709900,NAS,24.0,3,4,0.75,0,1,0.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,4.0,0.25,2,10,0.2,0.0,0.0,0.0
1629299,Tre'Darius McCallum,1612709923,WCB,23.0,20,27,0.741,1,6,0.167,2.0,6.0,0.333,4.0,9.0,0.444,2.0,15.0,0.133,6,14,0.429,0.0,0.0,0.0
1629129,Trevon Bluiett,1612709919,WES,24.0,7,15,0.467,3,5,0.6,15.0,30.0,0.5,2.0,10.0,0.2,1.0,5.0,0.2,17,50,0.34,0.0,1.0,0.0
1628979,Trevon Duval,1612709927,WIS,20.0,40,75,0.533,7,23,0.304,4.0,18.0,0.222,4.0,7.0,0.571,1.0,5.0,0.2,8,39,0.205,0.0,0.0,0.0
1629163,Trey Lewis,1612709903,SLC,26.0,1,5,0.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,0.5,0.0,0.0,0.0
1628972,Troy Brown Jr.,1612709928,CAP,19.0,15,18,0.833,8,18,0.444,1.0,7.0,0.143,1.0,3.0,0.333,1.0,1.0,1.0,2,12,0.167,0.0,1.0,0.0
1628505,Troy Caupain,1612709925,LAK,23.0,17,31,0.548,27,52,0.519,14.0,34.0,0.412,2.0,5.0,0.4,1.0,1.0,1.0,21,63,0.333,0.0,0.0,0.0
1628463,Tyler Cavanaugh,1612709903,SLC,24.0,22,40,0.55,8,21,0.381,7.0,17.0,0.412,4.0,8.0,0.5,8.0,13.0,0.615,24,64,0.375,0.0,0.0,0.0
1629093,Tyler Davis,1612709889,OKL,21.0,73,110,0.664,9,20,0.45,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1626227,Tyler Harvey,1612709926,MHU,25.0,15,22,0.682,6,14,0.429,9.0,21.0,0.429,4.0,7.0,0.571,5.0,8.0,0.625,18,56,0.321,0.0,0.0,0.0
1629209,Tyler Nelson,1612709922,GBO,23.0,8,14,0.571,2,5,0.4,5.0,13.0,0.385,5.0,9.0,0.556,3.0,6.0,0.5,7,19,0.368,0.0,0.0,0.0
1627755,Tyler Ulis,1612709923,WCB,22.0,6,16,0.375,11,21,0.524,7.0,17.0,0.412,0.0,1.0,0.0,0.0,1.0,0.0,5,18,0.278,0.0,0.0,0.0
1628126,Tyrell Corbin,1612709900,NAS,26.0,0,0,0.0,0,0,0.0,,,,0.0,0.0,0.0,,,,0,0,0.0,,,
1629296,Uche Ofoegbu,1612709920,RAP,25.0,9,17,0.529,2,11,0.182,1.0,2.0,0.5,0.0,4.0,0.0,0.0,1.0,0.0,0,2,0.0,0.0,0.0,0.0
1629339,Uchenna Iroegbu,1612709914,STO,22.0,2,2,1.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0.667,0.0,0.0,0.0
1628431,V.J. Beachem,1612709923,WCB,23.0,5,11,0.455,4,8,0.5,3.0,11.0,0.273,2.0,6.0,0.333,0.0,1.0,0.0,14,44,0.318,0.0,0.0,0.0
203505,Vander Blue,1612709927,WIS,26.0,14,30,0.467,2,8,0.25,5.0,13.0,0.385,0.0,0.0,0.0,1.0,3.0,0.333,7,21,0.333,0.0,2.0,0.0
1629053,Vincent Edwards,1612709908,RGV,22.0,9,11,0.818,3,7,0.429,1.0,2.0,0.5,2.0,5.0,0.4,2.0,4.0,0.5,17,44,0.386,0.0,0.0,0.0
1628665,Vitto Brown,1612709915,MNE,23.0,16,26,0.615,6,12,0.5,2.0,2.0,1.0,4.0,12.0,0.333,4.0,9.0,0.444,23,57,0.404,0.0,0.0,0.0
1627215,Walter Lemon Jr.,1612709923,WCB,26.0,58,91,0.637,8,21,0.381,14.0,33.0,0.424,0.0,1.0,0.0,0.0,0.0,0.0,15,42,0.357,0.0,0.0,0.0
1629117,Wenyen Gabriel,1612709914,STO,21.0,31,50,0.62,9,21,0.429,4.0,8.0,0.5,0.0,7.0,0.0,1.0,4.0,0.25,5,13,0.385,0.0,0.0,0.0
203805,Will Cherry,1612709902,SCW,27.0,21,36,0.583,5,18,0.278,11.0,28.0,0.393,1.0,6.0,0.167,0.0,2.0,0.0,5,36,0.139,0.0,0.0,0.0
1629367,William Lee,1612709911,IWA,23.0,2,6,0.333,1,1,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0
203186,Willie Reed,1612709903,SLC,28.0,109,143,0.762,19,37,0.514,3.0,7.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1628841,Xavier Johnson,1612709918,TEX,25.0,26,33,0.788,4,11,0.364,0.0,4.0,0.0,2.0,5.0,0.4,2.0,6.0,0.333,0,8,0.0,0.0,1.0,0.0
202918,Xavier Silas,1612709911,IWA,30.0,8,18,0.444,2,11,0.182,7.0,15.0,0.467,1.0,7.0,0.143,2.0,7.0,0.286,12,31,0.387,0.0,0.0,0.0
1628999,Yante Maten,1612709904,SXF,22.0,87,118,0.737,37,63,0.587,3.0,9.0,0.333,0.0,3.0,0.0,0.0,1.0,0.0,19,48,0.396,0.0,0.0,0.0
1629139,Yuta Watanabe,1612709926,MHU,24.0,24,43,0.558,8,22,0.364,4.0,12.0,0.333,1.0,5.0,0.2,3.0,7.0,0.429,11,33,0.333,0.0,0.0,0.0
1629155,Zach Lofton,1612709917,GRD,26.0,45,73,0.616,12,26,0.462,10.0,22.0,0.455,0.0,1.0,0.0,0.0,2.0,0.0,14,60,0.233,0.0,0.0,0.0
1629146,Zach Smith,1612709922,GBO,22.0,17,27,0.63,2,8,0.25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0
1628860,Zak Irvin,1612709919,WES,24.0,3,5,0.6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1627753,Zhou Qi,1612709908,RGV,22.0,20,26,0.769,1,4,0.25,0.0,1.0,0.0,1.0,2.0,0.5,0.0,3.0,0.0,10,25,0.4,0.0,0.0,0.0
